timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779824987464,14206,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-17,text,true,,3575403,139,14,14,http://10.6.101.163:30080/api/productos/list,13224,0,0
1779824987840,12900,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-11,text,true,,3575387,139,13,13,http://10.6.101.163:30080/api/productos/list,11966,0,0
1779824988121,12819,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-8,text,true,,3575347,139,12,12,http://10.6.101.163:30080/api/productos/list,11969,0,0
1779824988655,12655,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-10,text,true,,3574788,139,11,11,http://10.6.101.163:30080/api/productos/list,11591,0,0
1779824988725,12259,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-6,text,true,,3574232,139,10,10,http://10.6.101.163:30080/api/productos/list,11291,0,0
1779824988766,13119,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-18,text,true,,3572331,139,9,9,http://10.6.101.163:30080/api/productos/list,11821,0,0
1779824988877,12274,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-13,text,true,,3573279,139,8,8,http://10.6.101.163:30080/api/productos/list,11343,0,0
1779824989620,9409,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-3,text,true,,3575339,139,7,7,http://10.6.101.163:30080/api/productos/list,8887,0,0
1779824989760,9161,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-4,text,true,,3575379,139,6,6,http://10.6.101.163:30080/api/productos/list,8625,0,0
1779824991070,7162,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-12,text,true,,3574405,139,5,5,http://10.6.101.163:30080/api/productos/list,5739,0,0
1779824991070,8879,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-14,text,true,,3574621,139,5,5,http://10.6.101.163:30080/api/productos/list,7459,0,0
1779824991089,8040,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-9,text,true,,3574142,139,3,3,http://10.6.101.163:30080/api/productos/list,6598,0,0
1779824991212,6940,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-15,text,true,,3573630,139,2,2,http://10.6.101.163:30080/api/productos/list,5422,0,0
1779824991378,8985,GET Productos (10K registros),200,,Grupo de Usuarios Concurrentes 1-7,text,true,,3572312,139,1,1,http://10.6.101.163:30080/api/productos/list,7263,0,0
